user,timestamp,hours,project
catelyn,2018-09-11 14:51:00 UTC,0.68,cultureandmanagement
catelyn,2018-09-11 14:51:01 UTC,1.47,project-32
catelyn,2018-09-11 14:51:01 UTC,0.57,website
catelyn,2018-09-11 14:51:01 UTC,0.13,opsandadmin
catelyn,2018-09-11 14:51:01 UTC,1.47,project-00
catelyn,2018-09-11 14:51:01 UTC,0.2,cultureandmanagement
catelyn,2018-09-11 14:51:01 UTC,1.38,project-00
catelyn,2018-09-11 14:51:01 UTC,0.4,opsandadmin
viserys,2018-09-11 13:06:57 UTC,0.25,project-64
viserys,2018-09-11 13:06:57 UTC,6.75,project-64
viserys,2018-09-11 13:06:57 UTC,0.5,opsandadmin
littlefinger,2018-09-11 11:54:31 UTC,1.5,cultureandmanagement
littlefinger,2018-09-11 11:54:31 UTC,0.5,hiring
littlefinger,2018-09-11 11:54:31 UTC,0.25,workshops
littlefinger,2018-09-11 11:54:31 UTC,5.5,opsandadmin
robb,2018-09-11 10:59:17 UTC,8.0,project-01
jeor,2018-09-11 09:47:42 UTC,1.5,bizdev
jeor,2018-09-11 09:47:42 UTC,0.5,transit
jeor,2018-09-11 09:47:00 UTC,1.5,project-64
jeor,2018-09-11 09:47:42 UTC,0.5,datastrategy
jeor,2018-09-11 09:47:42 UTC,3.0,project-05
hound,2018-09-11 09:39:26 UTC,2.0,opsandadmin
hound,2018-09-11 09:39:26 UTC,0.5,opsandadmin
hound,2018-09-11 09:39:26 UTC,3.0,finance
hound,2018-09-11 09:39:00 UTC,1.5,transit
jon,2018-09-11 09:11:37 UTC,1.25,learning
jon,2018-09-11 09:11:37 UTC,2.25,learning
jon,2018-09-11 09:11:37 UTC,1.75,project-73
jon,2018-09-11 09:11:00 UTC,0.17,opsandadmin
jon,2018-09-11 09:11:37 UTC,1.0,project-25
jon,2018-09-11 09:11:37 UTC,2.0,project-26
jaime,2018-09-11 08:12:33 UTC,2.0,project-00
jaime,2018-09-11 08:12:33 UTC,1.0,learning
jaime,2018-09-11 08:12:33 UTC,0.25,project-00
jaime,2018-09-11 08:12:33 UTC,0.5,bizdev
jaime,2018-09-11 08:12:33 UTC,0.13,project-00
jaime,2018-09-11 08:12:33 UTC,3.0,project-00
davos,2018-09-11 00:00:00 UTC,3.0,project-65
davos,2018-09-11 00:00:00 UTC,0.25,project-51
davos,2018-09-11 00:00:00 UTC,0.5,project-65
davos,2018-09-11 00:00:00 UTC,0.75,project-65
davos,2018-09-11 00:00:00 UTC,1.5,project-51
khal,2018-09-11 00:00:00 UTC,0.5,transit
khal,2018-09-11 00:00:00 UTC,6.0,project-10
khal,2018-09-11 00:00:00 UTC,1.0,project-05
khal,2018-09-11 00:00:00 UTC,3.0,blogideas
melisandre,2018-09-11 00:00:00 UTC,0.72,project-64
melisandre,2018-09-11 00:00:00 UTC,2.23,project-43
melisandre,2018-09-11 00:00:00 UTC,0.53,project-43
melisandre,2018-09-11 00:00:00 UTC,0.25,project-64
melisandre,2018-09-11 00:00:00 UTC,0.8,project-43
melisandre,2018-09-11 00:00:00 UTC,0.38,project-64
melisandre,2018-09-11 00:00:00 UTC,1.23,project-64
melisandre,2018-09-11 00:00:00 UTC,2.12,project-64
stannis,2018-09-11 00:00:00 UTC,0.48,project-10
robert,2018-09-11 00:00:00 UTC,0.5,datastrategy
bronn,2018-09-11 00:00:00 UTC,1.0,project-69
bronn,2018-09-11 00:00:00 UTC,0.75,project-69
bronn,2018-09-11 00:00:00 UTC,0.25,project-43
bronn,2018-09-11 00:00:00 UTC,0.5,project-43
stannis,2018-09-11 00:00:00 UTC,3.02,project-10
stannis,2018-09-11 00:00:00 UTC,1.17,project-10
stannis,2018-09-11 00:00:00 UTC,0.17,project-00
stannis,2018-09-11 00:00:00 UTC,2.28,project-00
stannis,2018-09-11 00:00:00 UTC,1.27,learning
stannis,2018-09-11 00:00:00 UTC,0.28,project-10
stannis,2018-09-11 00:00:00 UTC,0.32,project-10
stannis,2018-09-11 00:00:00 UTC,0.35,cultureandmanagement
stannis,2018-09-11 00:00:00 UTC,0.28,project-00
stannis,2018-09-11 00:00:00 UTC,0.15,project-10
robert,2018-09-11 00:00:00 UTC,1.0,opsandadmin
robert,2018-09-11 00:00:00 UTC,0.5,project-30
robert,2018-09-11 00:00:00 UTC,0.5,project-59
robert,2018-09-11 00:00:00 UTC,3.0,transit
robert,2018-09-11 00:00:00 UTC,3.0,bizdev
littlefinger,2018-09-11 00:00:00 UTC,0.25,workshops
littlefinger,2018-09-11 00:00:00 UTC,0.5,hiring
littlefinger,2018-09-11 00:00:00 UTC,1.5,cultureandmanagement
littlefinger,2018-09-11 00:00:00 UTC,5.5,opsandadmin
samwell,2018-09-11 00:00:00 UTC,5.5,project-43
samwell,2018-09-11 00:00:00 UTC,1.5,project-00
samwell,2018-09-11 00:00:00 UTC,0.5,engineering
davos,2018-09-11 00:00:00 UTC,0.5,project-64
bronn,2018-09-11 00:00:00 UTC,1.0,cultureandmanagement
davos,2018-09-11 00:00:00 UTC,0.25,project-64
davos,2018-09-11 00:00:00 UTC,1.0,project-51
davos,2018-09-11 00:00:00 UTC,1.0,project-65
sansa,2018-09-11 00:00:00 UTC,1.0,bizdev
sansa,2018-09-11 00:00:00 UTC,1.22,bizdev
sansa,2018-09-11 00:00:00 UTC,1.0,transit
sansa,2018-09-11 00:00:00 UTC,2.0,bizdev
sansa,2018-09-11 00:00:00 UTC,1.0,transit
sansa,2018-09-11 00:00:00 UTC,1.77,bizdev
sansa,2018-09-11 00:00:00 UTC,0.65,project-51
sansa,2018-09-11 00:00:00 UTC,2.48,bizdev
tyrion,2018-09-11 00:00:00 UTC,0.5,bizdev
tyrion,2018-09-11 00:00:00 UTC,2.5,bizdev
bronn,2018-09-11 00:00:00 UTC,2.0,bizdev
bronn,2018-09-11 00:00:00 UTC,0.5,project-69
bronn,2018-09-11 00:00:00 UTC,0.25,bizdev
bronn,2018-09-11 00:00:00 UTC,2.0,project-43
tyrion,2018-09-11 00:00:00 UTC,0.5,datastrategy
tyrion,2018-09-11 00:00:00 UTC,1.5,bizdev
tyrion,2018-09-11 00:00:00 UTC,1.75,project-43
tyrion,2018-09-11 00:00:00 UTC,2.0,project-43
tyrion,2018-09-11 00:00:00 UTC,1.5,project-43
tyrion,2018-09-11 00:00:00 UTC,0.5,project-65
hound,2018-09-10 15:31:41 UTC,1.5,finance
hound,2018-09-10 15:31:41 UTC,2.0,opsandadmin
hound,2018-09-10 15:31:41 UTC,3.0,opsandadmin
hound,2018-09-10 15:31:41 UTC,0.5,marketing
hound,2018-09-10 15:31:00 UTC,1.5,opsandadmin
hound,2018-09-10 15:31:41 UTC,1.0,learning
viserys,2018-09-10 15:16:00 UTC,1.5,project-64
viserys,2018-09-10 15:16:39 UTC,0.5,opsandadmin
viserys,2018-09-10 15:16:00 UTC,0.75,project-64
viserys,2018-09-10 15:16:39 UTC,2.5,project-64
viserys,2018-09-10 15:16:39 UTC,0.5,project-64
khal,2018-09-10 15:10:00 UTC,1.0,project-05
khal,2018-09-10 15:10:24 UTC,6.0,project-10
melisandre,2018-09-10 14:44:00 UTC,1.3,transit
melisandre,2018-09-10 14:44:48 UTC,0.98,opsandadmin
melisandre,2018-09-10 14:44:00 UTC,2.2,project-64
melisandre,2018-09-10 14:44:48 UTC,1.32,transit
melisandre,2018-09-10 14:44:48 UTC,1.17,project-64
melisandre,2018-09-10 14:44:48 UTC,0.33,project-43
melisandre,2018-09-10 14:44:48 UTC,1.17,cultureandmanagement
robb,2018-09-10 14:20:40 UTC,7.5,learning
robb,2018-09-10 14:20:40 UTC,0.5,opsandadmin
catelyn,2018-09-10 13:46:10 UTC,0.1,project-43
catelyn,2018-09-10 13:46:00 UTC,0.55,opsandadmin
catelyn,2018-09-10 13:46:10 UTC,2.02,project-43
catelyn,2018-09-10 13:46:10 UTC,0.23,project-00
catelyn,2018-09-10 13:46:10 UTC,0.43,project-00
catelyn,2018-09-10 13:46:10 UTC,0.7,project-43
catelyn,2018-09-10 13:46:10 UTC,0.5,opsandadmin
catelyn,2018-09-10 13:46:10 UTC,0.52,project-43
catelyn,2018-09-10 13:46:10 UTC,0.23,security
catelyn,2018-09-10 13:46:10 UTC,1.5,project-32
catelyn,2018-09-10 13:46:10 UTC,0.22,opsandadmin
catelyn,2018-09-10 13:46:10 UTC,0.35,cultureandmanagement
catelyn,2018-09-10 13:46:10 UTC,0.37,cultureandmanagement
catelyn,2018-09-10 13:46:10 UTC,1.0,website
catelyn,2018-09-10 13:46:10 UTC,0.4,cultureandmanagement
cersei,2018-09-10 12:58:00 UTC,4.0,project-10
cersei,2018-09-10 12:58:25 UTC,3.5,project-05
cersei,2018-09-10 12:58:25 UTC,0.5,cultureandmanagement
cersei,2018-09-10 12:58:25 UTC,0.5,opsandadmin
joffrey,2018-09-10 12:45:00 UTC,0.33,opsandadmin
joffrey,2018-09-10 12:45:44 UTC,0.5,opsandadmin
joffrey,2018-09-10 12:45:44 UTC,3.5,project-25
joffrey,2018-09-10 12:45:44 UTC,0.5,project-25
joffrey,2018-09-10 12:45:44 UTC,1.5,project-32
joffrey,2018-09-10 12:45:44 UTC,2.5,project-00
jon,2018-09-10 11:41:58 UTC,2.0,project-25
jon,2018-09-10 11:41:00 UTC,2.0,learning
jon,2018-09-10 11:41:58 UTC,1.5,project-26
jon,2018-09-10 11:41:58 UTC,2.5,learning
jon,2018-09-10 11:41:58 UTC,0.5,project-25
jon,2018-09-10 11:41:58 UTC,0.5,opsandadmin
bronn,2018-09-10 11:28:52 UTC,1.0,project-43
bronn,2018-09-10 11:28:52 UTC,0.75,opsandadmin
bronn,2018-09-10 11:28:52 UTC,0.5,engineering
bronn,2018-09-10 11:28:52 UTC,0.5,opsandadmin
bronn,2018-09-10 11:28:52 UTC,1.5,project-69
bronn,2018-09-10 11:28:52 UTC,2.0,project-69
jeor,2018-09-10 10:57:33 UTC,1.5,project-05
jeor,2018-09-10 10:57:33 UTC,5.5,project-64
jeor,2018-09-10 10:57:33 UTC,1.5,transit
davos,2018-09-10 10:15:58 UTC,2.0,project-65
davos,2018-09-10 10:15:58 UTC,2.5,project-64
davos,2018-09-10 10:15:58 UTC,1.75,project-64
davos,2018-09-10 10:15:58 UTC,2.0,project-64
davos,2018-09-10 10:15:58 UTC,0.5,opsandadmin
sansa,2018-09-10 00:00:00 UTC,0.32,opsandadmin
shae,2018-09-10 00:00:00 UTC,2.0,project-00
sansa,2018-09-10 00:00:00 UTC,0.38,project-51
sansa,2018-09-10 00:00:00 UTC,1.68,bizdev
sansa,2018-09-10 00:00:00 UTC,0.17,project-51
sansa,2018-09-10 00:00:00 UTC,0.45,opsandadmin
sansa,2018-09-10 00:00:00 UTC,2.33,bizdev
stannis,2018-09-10 00:00:00 UTC,0.47,project-00
stannis,2018-09-10 00:00:00 UTC,1.18,project-00
stannis,2018-09-10 00:00:00 UTC,2.57,project-00
stannis,2018-09-10 00:00:00 UTC,1.27,project-10
stannis,2018-09-10 00:00:00 UTC,0.45,project-10
stannis,2018-09-10 00:00:00 UTC,0.07,opsandadmin
stannis,2018-09-10 00:00:00 UTC,0.37,opsandadmin
stannis,2018-09-10 00:00:00 UTC,0.68,project-10
stannis,2018-09-10 00:00:00 UTC,0.57,project-00
stannis,2018-09-10 00:00:00 UTC,0.25,project-10
stannis,2018-09-10 00:00:00 UTC,0.5,project-10
samwell,2018-09-10 00:00:00 UTC,3.5,project-43
samwell,2018-09-10 00:00:00 UTC,1.5,opsandadmin
samwell,2018-09-10 00:00:00 UTC,2.0,engineering
bronn,2018-09-10 00:00:00 UTC,2.0,cultureandmanagement
sansa,2018-09-10 00:00:00 UTC,1.5,project-32
shae,2018-09-10 00:00:00 UTC,1.0,project-30
shae,2018-09-10 00:00:00 UTC,1.0,project-10
shae,2018-09-10 00:00:00 UTC,4.0,project-10
daenerys,2018-09-10 00:00:00 UTC,0.5,opsandadmin
daenerys,2018-09-10 00:00:00 UTC,1.0,project-69
daenerys,2018-09-10 00:00:00 UTC,5.5,project-05
daenerys,2018-09-10 00:00:00 UTC,5.0,project-51
bronn,2018-09-10 00:00:00 UTC,0.5,project-69
robert,2018-09-10 00:00:00 UTC,0.5,project-69
robert,2018-09-10 00:00:00 UTC,2.0,opsandadmin
robert,2018-09-10 00:00:00 UTC,2.0,bizdev
robert,2018-09-10 00:00:00 UTC,1.0,transit
robert,2018-09-10 00:00:00 UTC,1.0,project-30
robert,2018-09-10 00:00:00 UTC,1.5,transit
robert,2018-09-10 00:00:00 UTC,1.5,project-64
tyrion,2018-09-10 00:00:00 UTC,1.0,bizdev
tyrion,2018-09-10 00:00:00 UTC,4.5,project-43
tyrion,2018-09-10 00:00:00 UTC,0.5,project-43
tyrion,2018-09-10 00:00:00 UTC,1.5,project-43
tyrion,2018-09-10 00:00:00 UTC,0.5,website
sansa,2018-09-10 00:00:00 UTC,0.68,bizdev
robert,2018-09-10 00:00:00 UTC,1.0,project-32
sansa,2018-09-10 00:00:00 UTC,1.83,bizdev
tyrion,2018-09-10 00:00:00 UTC,0.5,bizdev
tyrion,2018-09-10 00:00:00 UTC,0.5,opsandadmin
robb,2018-09-09 14:03:38 UTC,5.0,project-01
melisandre,2018-09-09 00:00:00 UTC,3.0,project-43
melisandre,2018-09-09 00:00:00 UTC,1.0,project-43
stannis,2018-09-09 00:00:00 UTC,2.0,project-00
melisandre,2018-09-09 00:00:00 UTC,1.0,cultureandmanagement
melisandre,2018-09-09 00:00:00 UTC,1.0,opsandadmin
jorah,2018-09-08 13:47:00 UTC,2.0,project-43
jorah,2018-09-08 13:47:38 UTC,8.0,project-43
khal,2018-09-08 11:29:28 UTC,3.0,project-05
jeor,2018-09-08 03:07:08 UTC,2.0,project-64
jaime,2018-09-08 00:00:00 UTC,2.0,learning
jaime,2018-09-08 00:00:00 UTC,1.0,project-00
bronn,2018-09-08 00:00:00 UTC,1.25,project-43
joffrey,2018-09-08 00:00:00 UTC,3.0,learning
joffrey,2018-09-08 00:00:00 UTC,6.0,project-32
hound,2018-09-08 00:00:00 UTC,1.0,opsandadmin
davos,2018-09-07 14:49:00 UTC,3.5,project-64
davos,2018-09-07 14:49:59 UTC,3.0,project-64
davos,2018-09-07 14:49:59 UTC,1.0,blogideas
davos,2018-09-07 14:49:00 UTC,0.25,project-65
davos,2018-09-07 14:49:59 UTC,0.35,project-64
davos,2018-09-07 14:49:59 UTC,0.5,project-06
cersei,2018-09-07 13:50:21 UTC,4.5,project-05
cersei,2018-09-07 13:50:21 UTC,3.0,project-64
cersei,2018-09-07 13:50:21 UTC,0.5,project-10
sansa,2018-09-07 13:42:00 UTC,1.08,bizdev
sansa,2018-09-07 13:42:11 UTC,1.28,project-51
sansa,2018-09-07 13:42:11 UTC,2.22,project-32
sansa,2018-09-07 13:42:11 UTC,0.8,bizdev
sansa,2018-09-07 13:42:11 UTC,1.0,bizdev
sansa,2018-09-07 13:42:11 UTC,0.48,project-43
sansa,2018-09-07 13:42:11 UTC,0.93,project-32
sansa,2018-09-07 13:42:11 UTC,1.38,project-32
daenerys,2018-09-07 12:28:40 UTC,1.75,project-43
daenerys,2018-09-07 12:28:40 UTC,2.0,project-05
daenerys,2018-09-07 12:28:40 UTC,4.5,project-51
jorah,2018-09-07 10:52:48 UTC,1.0,project-43
jorah,2018-09-07 10:52:00 UTC,1.5,cultureandmanagement
jorah,2018-09-07 10:52:48 UTC,6.0,project-43
viserys,2018-09-07 10:46:33 UTC,1.5,learning
viserys,2018-09-07 10:46:33 UTC,5.75,project-64
viserys,2018-09-07 10:46:33 UTC,0.5,project-64
viserys,2018-09-07 10:46:33 UTC,1.5,project-64
viserys,2018-09-07 10:46:33 UTC,0.25,opsandadmin
robb,2018-09-07 10:23:36 UTC,0.5,project-43
robb,2018-09-07 10:23:36 UTC,1.0,learning
robb,2018-09-07 10:23:36 UTC,5.0,project-01
samwell,2018-09-07 10:20:48 UTC,6.0,project-00
samwell,2018-09-07 10:20:48 UTC,1.25,opsandadmin
jon,2018-09-07 09:29:27 UTC,4.0,project-25
jon,2018-09-07 09:29:27 UTC,1.5,learning
jon,2018-09-07 09:29:27 UTC,2.5,learning
khal,2018-09-07 09:10:49 UTC,1.0,project-10
khal,2018-09-07 09:10:00 UTC,0.5,learning
khal,2018-09-07 09:10:49 UTC,4.5,project-05
khal,2018-09-07 09:10:49 UTC,1.0,cultureandmanagement
bronn,2018-09-07 00:00:00 UTC,2.5,project-43
bronn,2018-09-07 00:00:00 UTC,0.5,blogideas
joffrey,2018-09-07 00:00:00 UTC,5.5,project-32
joffrey,2018-09-07 00:00:00 UTC,0.5,cultureandmanagement
joffrey,2018-09-07 00:00:00 UTC,1.0,project-43
joffrey,2018-09-07 00:00:00 UTC,0.25,project-25
varys,2018-09-07 00:00:00 UTC,4.0,cultureandmanagement
varys,2018-09-07 00:00:00 UTC,0.5,project-00
bronn,2018-09-07 00:00:00 UTC,3.0,project-69
tyrion,2018-09-07 00:00:00 UTC,0.25,bizdev
bronn,2018-09-07 00:00:00 UTC,1.5,project-43
tyrion,2018-09-07 00:00:00 UTC,1.25,blogideas
jeor,2018-09-07 00:00:00 UTC,6.5,project-64
jeor,2018-09-07 00:00:00 UTC,1.0,bizdev
jeor,2018-09-07 00:00:00 UTC,0.5,cultureandmanagement
theon,2018-09-07 00:00:00 UTC,9.0,project-43
tyrion,2018-09-07 00:00:00 UTC,3.0,website
tyrion,2018-09-07 00:00:00 UTC,1.0,opsandadmin
tyrion,2018-09-07 00:00:00 UTC,4.5,project-43
stannis,2018-09-07 00:00:00 UTC,0.2,project-10
robert,2018-09-07 00:00:00 UTC,2.0,cultureandmanagement
robert,2018-09-07 00:00:00 UTC,3.0,bizdev
robert,2018-09-07 00:00:00 UTC,1.0,opsandadmin
robert,2018-09-07 00:00:00 UTC,2.0,opsandadmin
robert,2018-09-07 00:00:00 UTC,0.5,website
catelyn,2018-09-07 00:00:00 UTC,0.15,opsandadmin
catelyn,2018-09-07 00:00:00 UTC,0.4,cultureandmanagement
catelyn,2018-09-07 00:00:00 UTC,0.43,engineering
catelyn,2018-09-07 00:00:00 UTC,2.35,project-00
catelyn,2018-09-07 00:00:00 UTC,4.27,project-00
littlefinger,2018-09-07 00:00:00 UTC,0.25,workshops
stannis,2018-09-07 00:00:00 UTC,0.15,project-00
stannis,2018-09-07 00:00:00 UTC,0.92,project-10
stannis,2018-09-07 00:00:00 UTC,4.48,project-00
hound,2018-09-07 00:00:00 UTC,1.5,cultureandmanagement
hound,2018-09-07 00:00:00 UTC,2.0,finance
melisandre,2018-09-07 00:00:00 UTC,1.0,cultureandmanagement
melisandre,2018-09-07 00:00:00 UTC,1.87,project-64
melisandre,2018-09-07 00:00:00 UTC,1.42,project-43
melisandre,2018-09-07 00:00:00 UTC,2.43,project-64
hound,2018-09-07 00:00:00 UTC,4.0,opsandadmin
littlefinger,2018-09-07 00:00:00 UTC,0.5,cultureandmanagement
littlefinger,2018-09-07 00:00:00 UTC,1.5,project-43
littlefinger,2018-09-07 00:00:00 UTC,0.5,hiring
littlefinger,2018-09-07 00:00:00 UTC,5.5,opsandadmin
jaime,2018-09-07 00:00:00 UTC,2.0,cultureandmanagement
jaime,2018-09-07 00:00:00 UTC,2.0,project-00
daenerys,2018-09-06 15:35:52 UTC,2.0,learning
daenerys,2018-09-06 15:35:52 UTC,0.5,project-05
daenerys,2018-09-06 15:35:52 UTC,5.0,project-51
daenerys,2018-09-06 15:35:52 UTC,1.0,project-51
hound,2018-09-06 15:23:01 UTC,2.0,opsandadmin
hound,2018-09-06 15:23:01 UTC,2.0,finance
hound,2018-09-06 15:23:01 UTC,2.0,cultureandmanagement
bronn,2018-09-06 15:15:00 UTC,4.25,project-69
bronn,2018-09-06 15:15:28 UTC,2.25,project-69
bronn,2018-09-06 15:15:00 UTC,1.0,project-69
theon,2018-09-06 14:11:00 UTC,1.0,pm
theon,2018-09-06 14:11:43 UTC,1.0,project-69
theon,2018-09-06 14:11:43 UTC,4.5,project-43
robb,2018-09-06 13:50:20 UTC,2.0,project-00
robb,2018-09-06 13:50:20 UTC,4.0,learning
cersei,2018-09-06 13:23:49 UTC,0.5,project-05
cersei,2018-09-06 13:23:00 UTC,2.0,workshops
cersei,2018-09-06 13:23:49 UTC,5.0,project-64
cersei,2018-09-06 13:23:00 UTC,0.5,project-10
jeor,2018-09-06 11:13:32 UTC,4.0,project-05
jeor,2018-09-06 11:13:32 UTC,0.5,transit
jeor,2018-09-06 11:13:32 UTC,1.5,learning
jeor,2018-09-06 11:13:32 UTC,0.5,project-05
jeor,2018-09-06 11:13:32 UTC,0.5,project-43
jeor,2018-09-06 11:13:00 UTC,1.0,pm
jeor,2018-09-06 11:13:32 UTC,2.0,project-05
viserys,2018-09-06 10:42:00 UTC,2.25,project-64
viserys,2018-09-06 10:42:38 UTC,0.5,project-64
viserys,2018-09-06 10:42:38 UTC,2.5,project-64
viserys,2018-09-06 10:42:38 UTC,1.0,project-64
viserys,2018-09-06 10:42:38 UTC,0.5,opsandadmin
viserys,2018-09-06 10:42:38 UTC,1.75,learning
jon,2018-09-06 09:18:03 UTC,1.0,project-25
jon,2018-09-06 09:18:03 UTC,3.0,project-25
jon,2018-09-06 09:18:03 UTC,2.0,project-25
jon,2018-09-06 09:18:03 UTC,1.0,cultureandmanagement
davos,2018-09-06 00:00:00 UTC,1.2,project-64
catelyn,2018-09-06 00:00:00 UTC,2.2,cultureandmanagement
catelyn,2018-09-06 00:00:00 UTC,0.28,opsandadmin
catelyn,2018-09-06 00:00:00 UTC,0.83,project-00
catelyn,2018-09-06 00:00:00 UTC,0.8,engineering
catelyn,2018-09-06 00:00:00 UTC,0.5,opsandadmin
davos,2018-09-06 00:00:00 UTC,2.0,learning
davos,2018-09-06 00:00:00 UTC,1.0,project-64
davos,2018-09-06 00:00:00 UTC,0.5,cultureandmanagement
melisandre,2018-09-06 00:00:00 UTC,1.0,project-43
davos,2018-09-06 00:00:00 UTC,0.7,project-64
catelyn,2018-09-06 00:00:00 UTC,0.23,opsandadmin
catelyn,2018-09-06 00:00:00 UTC,1.8,project-00
sansa,2018-09-06 00:00:00 UTC,2.9,bizdev
sansa,2018-09-06 00:00:00 UTC,1.55,project-32
sansa,2018-09-06 00:00:00 UTC,2.0,learning
sansa,2018-09-06 00:00:00 UTC,0.5,project-05
sansa,2018-09-06 00:00:00 UTC,1.0,opsandadmin
sansa,2018-09-06 00:00:00 UTC,0.75,bizdev
joffrey,2018-09-06 00:00:00 UTC,0.67,project-00
joffrey,2018-09-06 00:00:00 UTC,1.5,learning
joffrey,2018-09-06 00:00:00 UTC,6.0,project-32
khal,2018-09-06 00:00:00 UTC,3.0,project-05
khal,2018-09-06 00:00:00 UTC,1.0,project-10
khal,2018-09-06 00:00:00 UTC,1.0,cultureandmanagement
khal,2018-09-06 00:00:00 UTC,4.0,project-05
varys,2018-09-06 00:00:00 UTC,2.0,project-00
varys,2018-09-06 00:00:00 UTC,1.0,pm
varys,2018-09-06 00:00:00 UTC,3.5,cultureandmanagement
varys,2018-09-06 00:00:00 UTC,1.0,project-10
littlefinger,2018-09-06 00:00:00 UTC,2.0,opsandadmin
littlefinger,2018-09-06 00:00:00 UTC,2.5,learning
littlefinger,2018-09-06 00:00:00 UTC,0.5,hiring
littlefinger,2018-09-06 00:00:00 UTC,0.25,workshops
littlefinger,2018-09-06 00:00:00 UTC,1.0,cultureandmanagement
davos,2018-09-06 00:00:00 UTC,0.5,project-51
varys,2018-09-06 00:00:00 UTC,1.0,project-01
varys,2018-09-06 00:00:00 UTC,1.0,learning
tyrion,2018-09-06 00:00:00 UTC,2.0,website
tyrion,2018-09-06 00:00:00 UTC,2.0,learning
tyrion,2018-09-06 00:00:00 UTC,1.5,cultureandmanagement
melisandre,2018-09-06 00:00:00 UTC,4.0,project-64
melisandre,2018-09-06 00:00:00 UTC,2.0,cultureandmanagement
melisandre,2018-09-06 00:00:00 UTC,1.0,opsandadmin
davos,2018-09-06 00:00:00 UTC,0.3,cultureandmanagement
davos,2018-09-06 00:00:00 UTC,1.2,project-06
stannis,2018-09-06 00:00:00 UTC,0.7,project-00
stannis,2018-09-06 00:00:00 UTC,3.21,project-00
stannis,2018-09-06 00:00:00 UTC,2.63,project-10
stannis,2018-09-06 00:00:00 UTC,0.43,project-43
stannis,2018-09-06 00:00:00 UTC,0.32,project-00
stannis,2018-09-06 00:00:00 UTC,0.17,project-10
varys,2018-09-06 00:00:00 UTC,1.0,bizdev
samwell,2018-09-06 00:00:00 UTC,0.5,cultureandmanagement
varys,2018-09-06 00:00:00 UTC,2.5,cultureandmanagement
varys,2018-09-06 00:00:00 UTC,2.0,project-00
jaime,2018-09-06 00:00:00 UTC,5.0,project-00
jaime,2018-09-06 00:00:00 UTC,1.5,pm
varys,2018-09-06 00:00:00 UTC,1.5,project-10
varys,2018-09-06 00:00:00 UTC,1.0,opsandadmin
samwell,2018-09-06 00:00:00 UTC,6.5,project-00
davos,2018-09-05 15:44:20 UTC,0.25,project-65
davos,2018-09-05 15:44:20 UTC,1.0,project-64
davos,2018-09-05 15:44:20 UTC,1.0,datastorytelling
jorah,2018-09-05 15:12:28 UTC,2.5,project-43
davos,2018-09-05 13:37:46 UTC,0.75,project-06
davos,2018-09-05 13:37:46 UTC,0.5,project-65
davos,2018-09-05 13:37:46 UTC,1.25,project-51
davos,2018-09-05 13:37:46 UTC,3.75,project-64
davos,2018-09-05 13:37:46 UTC,2.0,project-06
jon,2018-09-05 13:34:20 UTC,1.25,opsandadmin
jon,2018-09-05 13:34:20 UTC,0.75,project-26
jon,2018-09-05 13:34:20 UTC,0.5,project-73
jon,2018-09-05 13:34:20 UTC,2.25,project-26
jon,2018-09-05 13:34:20 UTC,2.5,project-26
robert,2018-09-05 12:35:16 UTC,2.5,bizdev
robert,2018-09-05 12:35:16 UTC,0.5,project-64
robert,2018-09-05 12:35:16 UTC,0.5,events
robert,2018-09-05 12:35:16 UTC,0.25,bizdev
robert,2018-09-05 12:35:00 UTC,5.0,opsandadmin
robert,2018-09-05 12:35:16 UTC,0.25,project-69
robert,2018-09-05 12:35:16 UTC,0.5,website
robert,2018-09-05 12:35:16 UTC,3.0,project-04
robert,2018-09-05 12:35:16 UTC,0.5,bizdev
robert,2018-09-05 12:35:16 UTC,1.5,transit
joffrey,2018-09-05 11:51:38 UTC,1.5,project-00
joffrey,2018-09-05 11:51:38 UTC,0.75,project-05
joffrey,2018-09-05 11:51:38 UTC,5.25,project-25
jorah,2018-09-05 11:34:23 UTC,1.0,opsandadmin
jorah,2018-09-05 11:34:23 UTC,3.5,project-07
jaime,2018-09-05 11:32:34 UTC,6.0,project-00
viserys,2018-09-05 11:20:27 UTC,0.5,opsandadmin
viserys,2018-09-05 11:20:00 UTC,6.5,project-64
daenerys,2018-09-05 11:16:00 UTC,9.0,project-51
cersei,2018-09-05 10:55:47 UTC,8.0,project-05
khal,2018-09-05 10:30:31 UTC,7.0,project-05
khal,2018-09-05 10:30:31 UTC,1.0,project-10
robb,2018-09-05 10:00:55 UTC,0.7,learning
robb,2018-09-05 10:00:55 UTC,0.3,project-00
robb,2018-09-05 10:00:55 UTC,4.0,learning
robb,2018-09-05 10:00:55 UTC,2.0,learning
catelyn,2018-09-05 00:00:00 UTC,0.23,project-00
catelyn,2018-09-05 00:00:00 UTC,0.1,project-00
catelyn,2018-09-05 00:00:00 UTC,0.15,security
catelyn,2018-09-05 00:00:00 UTC,1.52,project-00
catelyn,2018-09-05 00:00:00 UTC,0.22,website
catelyn,2018-09-05 00:00:00 UTC,0.07,cultureandmanagement
catelyn,2018-09-05 00:00:00 UTC,0.2,website
stannis,2018-09-05 00:00:00 UTC,0.22,project-10
stannis,2018-09-05 00:00:00 UTC,0.2,project-00
